"method","structure","heavy_tailed","n","p","replication","distance"
"ExtremeCausal","GARCH",TRUE,500,4,51,0
"ExtremeCausal","GARCH",TRUE,500,4,52,1
"ExtremeCausal","GARCH",TRUE,500,4,53,2
"ExtremeCausal","GARCH",TRUE,500,4,54,0
"ExtremeCausal","GARCH",TRUE,500,4,55,1
"ExtremeCausal","GARCH",TRUE,500,4,56,0
"ExtremeCausal","GARCH",TRUE,500,4,57,3
"ExtremeCausal","GARCH",TRUE,500,4,58,1
"ExtremeCausal","GARCH",TRUE,500,4,59,1
"ExtremeCausal","GARCH",TRUE,500,4,60,0
"ExtremeCausal","GARCH",TRUE,500,4,61,1
"ExtremeCausal","GARCH",TRUE,500,4,62,2
"ExtremeCausal","GARCH",TRUE,500,4,63,3
"ExtremeCausal","GARCH",TRUE,500,4,64,0
"ExtremeCausal","GARCH",TRUE,500,4,65,0
"ExtremeCausal","GARCH",TRUE,500,4,66,0
"ExtremeCausal","GARCH",TRUE,500,4,67,0
"ExtremeCausal","GARCH",TRUE,500,4,68,2
"ExtremeCausal","GARCH",TRUE,500,4,69,1
"ExtremeCausal","GARCH",TRUE,500,4,70,0
"ExtremeCausal","GARCH",TRUE,500,4,71,1
"ExtremeCausal","GARCH",TRUE,500,4,72,0
"ExtremeCausal","GARCH",TRUE,500,4,73,0
"ExtremeCausal","GARCH",TRUE,500,4,74,0
"ExtremeCausal","GARCH",TRUE,500,4,75,1
"ExtremeCausal","GARCH",TRUE,500,4,76,0
"ExtremeCausal","GARCH",TRUE,500,4,77,1
"ExtremeCausal","GARCH",TRUE,500,4,78,0
"ExtremeCausal","GARCH",TRUE,500,4,79,0
"ExtremeCausal","GARCH",TRUE,500,4,80,2
"ExtremeCausal","GARCH",TRUE,500,4,81,2
"ExtremeCausal","GARCH",TRUE,500,4,82,0
"ExtremeCausal","GARCH",TRUE,500,4,83,0
"ExtremeCausal","GARCH",TRUE,500,4,84,1
"ExtremeCausal","GARCH",TRUE,500,4,85,0
"ExtremeCausal","GARCH",TRUE,500,4,86,0
"ExtremeCausal","GARCH",TRUE,500,4,87,0
"ExtremeCausal","GARCH",TRUE,500,4,88,0
"ExtremeCausal","GARCH",TRUE,500,4,89,0
"ExtremeCausal","GARCH",TRUE,500,4,90,0
"ExtremeCausal","GARCH",TRUE,500,4,91,2
"ExtremeCausal","GARCH",TRUE,500,4,92,0
"ExtremeCausal","GARCH",TRUE,500,4,93,1
"ExtremeCausal","GARCH",TRUE,500,4,94,1
"ExtremeCausal","GARCH",TRUE,500,4,95,0
"ExtremeCausal","GARCH",TRUE,500,4,96,3
"ExtremeCausal","GARCH",TRUE,500,4,97,0
"ExtremeCausal","GARCH",TRUE,500,4,98,0
"ExtremeCausal","GARCH",TRUE,500,4,99,1
"ExtremeCausal","GARCH",TRUE,500,4,100,0
"ExtremeCausal","GARCH",TRUE,500,7,1,23
"ExtremeCausal","GARCH",TRUE,500,7,2,1
"ExtremeCausal","GARCH",TRUE,500,7,3,1
"ExtremeCausal","GARCH",TRUE,500,7,4,7
"ExtremeCausal","GARCH",TRUE,500,7,5,2
"ExtremeCausal","GARCH",TRUE,500,7,6,7
"ExtremeCausal","GARCH",TRUE,500,7,7,4
"ExtremeCausal","GARCH",TRUE,500,7,8,2
"ExtremeCausal","GARCH",TRUE,500,7,9,1
"ExtremeCausal","GARCH",TRUE,500,7,10,0
"ExtremeCausal","GARCH",TRUE,500,7,11,0
"ExtremeCausal","GARCH",TRUE,500,7,12,0
"ExtremeCausal","GARCH",TRUE,500,7,13,0
"ExtremeCausal","GARCH",TRUE,500,7,14,4
"ExtremeCausal","GARCH",TRUE,500,7,15,3
"ExtremeCausal","GARCH",TRUE,500,7,16,33
"ExtremeCausal","GARCH",TRUE,500,7,17,1
"ExtremeCausal","GARCH",TRUE,500,7,18,0
"ExtremeCausal","GARCH",TRUE,500,7,19,3
"ExtremeCausal","GARCH",TRUE,500,7,20,0
"ExtremeCausal","GARCH",TRUE,500,7,21,3
"ExtremeCausal","GARCH",TRUE,500,7,22,0
"ExtremeCausal","GARCH",TRUE,500,7,23,19
"ExtremeCausal","GARCH",TRUE,500,7,24,7
"ExtremeCausal","GARCH",TRUE,500,7,25,23
"ExtremeCausal","GARCH",TRUE,500,7,26,2
"ExtremeCausal","GARCH",TRUE,500,7,27,1
"ExtremeCausal","GARCH",TRUE,500,7,28,0
"ExtremeCausal","GARCH",TRUE,500,7,29,0
"ExtremeCausal","GARCH",TRUE,500,7,30,1
"ExtremeCausal","GARCH",TRUE,500,7,31,0
"ExtremeCausal","GARCH",TRUE,500,7,32,1
"ExtremeCausal","GARCH",TRUE,500,7,33,1
"ExtremeCausal","GARCH",TRUE,500,7,34,0
"ExtremeCausal","GARCH",TRUE,500,7,35,1
"ExtremeCausal","GARCH",TRUE,500,7,36,3
"ExtremeCausal","GARCH",TRUE,500,7,37,4
"ExtremeCausal","GARCH",TRUE,500,7,38,2
"ExtremeCausal","GARCH",TRUE,500,7,39,3
"ExtremeCausal","GARCH",TRUE,500,7,40,1
"ExtremeCausal","GARCH",TRUE,500,7,41,0
"ExtremeCausal","GARCH",TRUE,500,7,42,1
"ExtremeCausal","GARCH",TRUE,500,7,43,1
"ExtremeCausal","GARCH",TRUE,500,7,44,0
"ExtremeCausal","GARCH",TRUE,500,7,45,6
"ExtremeCausal","GARCH",TRUE,500,7,46,3
"ExtremeCausal","GARCH",TRUE,500,7,47,1
"ExtremeCausal","GARCH",TRUE,500,7,48,1
"ExtremeCausal","GARCH",TRUE,500,7,49,0
"ExtremeCausal","GARCH",TRUE,500,7,50,1
"ExtremeCausal","GARCH",TRUE,500,7,51,5
"ExtremeCausal","GARCH",TRUE,500,7,52,1
"ExtremeCausal","GARCH",TRUE,500,7,53,0
"ExtremeCausal","GARCH",TRUE,500,7,54,2
"ExtremeCausal","GARCH",TRUE,500,7,55,2
"ExtremeCausal","GARCH",TRUE,500,7,56,6
"ExtremeCausal","GARCH",TRUE,500,7,57,16
"ExtremeCausal","GARCH",TRUE,500,7,58,9
"ExtremeCausal","GARCH",TRUE,500,7,59,0
"ExtremeCausal","GARCH",TRUE,500,7,60,1
"ExtremeCausal","GARCH",TRUE,500,7,61,2
"ExtremeCausal","GARCH",TRUE,500,7,62,3
"ExtremeCausal","GARCH",TRUE,500,7,63,1
"ExtremeCausal","GARCH",TRUE,500,7,64,3
"ExtremeCausal","GARCH",TRUE,500,7,65,0
"ExtremeCausal","GARCH",TRUE,500,7,66,4
"ExtremeCausal","GARCH",TRUE,500,7,67,3
"ExtremeCausal","GARCH",TRUE,500,7,68,0
"ExtremeCausal","GARCH",TRUE,500,7,69,4
"ExtremeCausal","GARCH",TRUE,500,7,70,7
"ExtremeCausal","GARCH",TRUE,500,7,71,3
"ExtremeCausal","GARCH",TRUE,500,7,72,10
"ExtremeCausal","GARCH",TRUE,500,7,73,2
"ExtremeCausal","GARCH",TRUE,500,7,74,7
"ExtremeCausal","GARCH",TRUE,500,7,75,1
"ExtremeCausal","GARCH",TRUE,500,7,76,29
"ExtremeCausal","GARCH",TRUE,500,7,77,1
"ExtremeCausal","GARCH",TRUE,500,7,78,3
"ExtremeCausal","GARCH",TRUE,500,7,79,4
"ExtremeCausal","GARCH",TRUE,500,7,80,2
"ExtremeCausal","GARCH",TRUE,500,7,81,1
"ExtremeCausal","GARCH",TRUE,500,7,82,1
"ExtremeCausal","GARCH",TRUE,500,7,83,8
"ExtremeCausal","GARCH",TRUE,500,7,84,0
"ExtremeCausal","GARCH",TRUE,500,7,85,1
"ExtremeCausal","GARCH",TRUE,500,7,86,3
"ExtremeCausal","GARCH",TRUE,500,7,87,5
"ExtremeCausal","GARCH",TRUE,500,7,88,1
"ExtremeCausal","GARCH",TRUE,500,7,89,14
"ExtremeCausal","GARCH",TRUE,500,7,90,5
"ExtremeCausal","GARCH",TRUE,500,7,91,1
"ExtremeCausal","GARCH",TRUE,500,7,92,11
"ExtremeCausal","GARCH",TRUE,500,7,93,1
"ExtremeCausal","GARCH",TRUE,500,7,94,4
"ExtremeCausal","GARCH",TRUE,500,7,95,2
"ExtremeCausal","GARCH",TRUE,500,7,96,0
"ExtremeCausal","GARCH",TRUE,500,7,97,16
"ExtremeCausal","GARCH",TRUE,500,7,98,0
"ExtremeCausal","GARCH",TRUE,500,7,99,2
"ExtremeCausal","GARCH",TRUE,500,7,100,31
"ExtremeCausal","GARCH",TRUE,500,10,1,3
"ExtremeCausal","GARCH",TRUE,500,10,2,8
"ExtremeCausal","GARCH",TRUE,500,10,3,59
"ExtremeCausal","GARCH",TRUE,500,10,4,6
"ExtremeCausal","GARCH",TRUE,500,10,5,9
"ExtremeCausal","GARCH",TRUE,500,10,6,12
"ExtremeCausal","GARCH",TRUE,500,10,7,3
"ExtremeCausal","GARCH",TRUE,500,10,8,2
"ExtremeCausal","GARCH",TRUE,500,10,9,7
"ExtremeCausal","GARCH",TRUE,500,10,10,0
"ExtremeCausal","GARCH",TRUE,500,10,11,1
"ExtremeCausal","GARCH",TRUE,500,10,12,1
"ExtremeCausal","GARCH",TRUE,500,10,13,26
"ExtremeCausal","GARCH",TRUE,500,10,14,2
"ExtremeCausal","GARCH",TRUE,500,10,15,2
"ExtremeCausal","GARCH",TRUE,500,10,16,4
"ExtremeCausal","GARCH",TRUE,500,10,17,8
"ExtremeCausal","GARCH",TRUE,500,10,18,1
"ExtremeCausal","GARCH",TRUE,500,10,19,7
"ExtremeCausal","GARCH",TRUE,500,10,20,5
"ExtremeCausal","GARCH",TRUE,500,10,21,1
"ExtremeCausal","GARCH",TRUE,500,10,22,3
"ExtremeCausal","GARCH",TRUE,500,10,23,3
"ExtremeCausal","GARCH",TRUE,500,10,24,6
"ExtremeCausal","GARCH",TRUE,500,10,25,59
"ExtremeCausal","GARCH",TRUE,500,10,26,0
"ExtremeCausal","GARCH",TRUE,500,10,27,5
"ExtremeCausal","GARCH",TRUE,500,10,28,10
"ExtremeCausal","GARCH",TRUE,500,10,29,2
"ExtremeCausal","GARCH",TRUE,500,10,30,4
"ExtremeCausal","GARCH",TRUE,500,10,31,16
"ExtremeCausal","GARCH",TRUE,500,10,32,4
"ExtremeCausal","GARCH",TRUE,500,10,33,8
"ExtremeCausal","GARCH",TRUE,500,10,34,2
"ExtremeCausal","GARCH",TRUE,500,10,35,14
"ExtremeCausal","GARCH",TRUE,500,10,36,5
"ExtremeCausal","GARCH",TRUE,500,10,37,20
"ExtremeCausal","GARCH",TRUE,500,10,38,1
"ExtremeCausal","GARCH",TRUE,500,10,39,1
"ExtremeCausal","GARCH",TRUE,500,10,40,24
"ExtremeCausal","GARCH",TRUE,500,10,41,20
"ExtremeCausal","GARCH",TRUE,500,10,42,14
"ExtremeCausal","GARCH",TRUE,500,10,43,17
"ExtremeCausal","GARCH",TRUE,500,10,44,6
"ExtremeCausal","GARCH",TRUE,500,10,45,6
"ExtremeCausal","GARCH",TRUE,500,10,46,3
"ExtremeCausal","GARCH",TRUE,500,10,47,2
"ExtremeCausal","GARCH",TRUE,500,10,48,4
"ExtremeCausal","GARCH",TRUE,500,10,49,2
"ExtremeCausal","GARCH",TRUE,500,10,50,4
"ExtremeCausal","GARCH",TRUE,500,10,51,6
"ExtremeCausal","GARCH",TRUE,500,10,52,5
"ExtremeCausal","GARCH",TRUE,500,10,53,4
"ExtremeCausal","GARCH",TRUE,500,10,54,7
"ExtremeCausal","GARCH",TRUE,500,10,55,3
"ExtremeCausal","GARCH",TRUE,500,10,56,4
"ExtremeCausal","GARCH",TRUE,500,10,57,1
"ExtremeCausal","GARCH",TRUE,500,10,58,4
"ExtremeCausal","GARCH",TRUE,500,10,59,17
"ExtremeCausal","GARCH",TRUE,500,10,60,12
"ExtremeCausal","GARCH",TRUE,500,10,61,5
"ExtremeCausal","GARCH",TRUE,500,10,62,4
"ExtremeCausal","GARCH",TRUE,500,10,63,6
"ExtremeCausal","GARCH",TRUE,500,10,64,7
"ExtremeCausal","GARCH",TRUE,500,10,65,1
"ExtremeCausal","GARCH",TRUE,500,10,66,11
"ExtremeCausal","GARCH",TRUE,500,10,67,4
"ExtremeCausal","GARCH",TRUE,500,10,68,4
"ExtremeCausal","GARCH",TRUE,500,10,69,3
"ExtremeCausal","GARCH",TRUE,500,10,70,16
"ExtremeCausal","GARCH",TRUE,500,10,71,4
"ExtremeCausal","GARCH",TRUE,500,10,72,6
"ExtremeCausal","GARCH",TRUE,500,10,73,24
"ExtremeCausal","GARCH",TRUE,500,10,74,4
"ExtremeCausal","GARCH",TRUE,500,10,75,6
"ExtremeCausal","GARCH",TRUE,500,10,76,6
"ExtremeCausal","GARCH",TRUE,500,10,77,18
"ExtremeCausal","GARCH",TRUE,500,10,78,2
"ExtremeCausal","GARCH",TRUE,500,10,79,7
"ExtremeCausal","GARCH",TRUE,500,10,80,2
"ExtremeCausal","GARCH",TRUE,500,10,81,2
"ExtremeCausal","GARCH",TRUE,500,10,82,5
"ExtremeCausal","GARCH",TRUE,500,10,83,2
"ExtremeCausal","GARCH",TRUE,500,10,84,4
"ExtremeCausal","GARCH",TRUE,500,10,85,10
"ExtremeCausal","GARCH",TRUE,500,10,86,5
"ExtremeCausal","GARCH",TRUE,500,10,87,3
"ExtremeCausal","GARCH",TRUE,500,10,88,0
"ExtremeCausal","GARCH",TRUE,500,10,89,0
"ExtremeCausal","GARCH",TRUE,500,10,90,7
"ExtremeCausal","GARCH",TRUE,500,10,91,14
"ExtremeCausal","GARCH",TRUE,500,10,92,4
"ExtremeCausal","GARCH",TRUE,500,10,93,3
"ExtremeCausal","GARCH",TRUE,500,10,94,5
"ExtremeCausal","GARCH",TRUE,500,10,95,5
"ExtremeCausal","GARCH",TRUE,500,10,96,3
"ExtremeCausal","GARCH",TRUE,500,10,97,2
"ExtremeCausal","GARCH",TRUE,500,10,98,0
"ExtremeCausal","GARCH",TRUE,500,10,99,5
"ExtremeCausal","GARCH",TRUE,500,10,100,4
"ExtremeCausal","GARCH",TRUE,500,20,1,10
"ExtremeCausal","GARCH",TRUE,500,20,2,15
"ExtremeCausal","GARCH",TRUE,500,20,3,16
"ExtremeCausal","GARCH",TRUE,500,20,4,13
"ExtremeCausal","GARCH",TRUE,500,20,5,29
"ExtremeCausal","GARCH",TRUE,500,20,6,23
"ExtremeCausal","GARCH",TRUE,500,20,7,106
"ExtremeCausal","GARCH",TRUE,500,20,8,14
"ExtremeCausal","GARCH",TRUE,500,20,9,18
"ExtremeCausal","GARCH",TRUE,500,20,10,12
"ExtremeCausal","GARCH",TRUE,500,20,11,34
"ExtremeCausal","GARCH",TRUE,500,20,12,7
"ExtremeCausal","GARCH",TRUE,500,20,13,13
"ExtremeCausal","GARCH",TRUE,500,20,14,18
"ExtremeCausal","GARCH",TRUE,500,20,15,14
"ExtremeCausal","GARCH",TRUE,500,20,16,123
"ExtremeCausal","GARCH",TRUE,500,20,17,8
"ExtremeCausal","GARCH",TRUE,500,20,18,145
"ExtremeCausal","GARCH",TRUE,500,20,19,74
"ExtremeCausal","GARCH",TRUE,500,20,20,6
"ExtremeCausal","GARCH",TRUE,500,20,21,68
"ExtremeCausal","GARCH",TRUE,500,20,22,16
"ExtremeCausal","GARCH",TRUE,500,20,23,31
"ExtremeCausal","GARCH",TRUE,500,20,24,17
"ExtremeCausal","GARCH",TRUE,500,20,25,10
"ExtremeCausal","GARCH",TRUE,500,20,26,15
"ExtremeCausal","GARCH",TRUE,500,20,27,11
"ExtremeCausal","GARCH",TRUE,500,20,28,31
"ExtremeCausal","GARCH",TRUE,500,20,29,28
"ExtremeCausal","GARCH",TRUE,500,20,30,22
"ExtremeCausal","GARCH",TRUE,500,20,31,14
"ExtremeCausal","GARCH",TRUE,500,20,32,16
"ExtremeCausal","GARCH",TRUE,500,20,33,26
"ExtremeCausal","GARCH",TRUE,500,20,34,58
"ExtremeCausal","GARCH",TRUE,500,20,35,14
"ExtremeCausal","GARCH",TRUE,500,20,36,35
"ExtremeCausal","GARCH",TRUE,500,20,37,6
"ExtremeCausal","GARCH",TRUE,500,20,38,11
"ExtremeCausal","GARCH",TRUE,500,20,39,12
"ExtremeCausal","GARCH",TRUE,500,20,40,11
"ExtremeCausal","GARCH",TRUE,500,20,41,12
"ExtremeCausal","GARCH",TRUE,500,20,42,5
"ExtremeCausal","GARCH",TRUE,500,20,43,45
"ExtremeCausal","GARCH",TRUE,500,20,44,175
"ExtremeCausal","GARCH",TRUE,500,20,45,5
"ExtremeCausal","GARCH",TRUE,500,20,46,13
"ExtremeCausal","GARCH",TRUE,500,20,47,11
"ExtremeCausal","GARCH",TRUE,500,20,48,34
"ExtremeCausal","GARCH",TRUE,500,20,49,14
"ExtremeCausal","GARCH",TRUE,500,20,50,14
"ExtremeCausal","GARCH",TRUE,500,20,51,6
"ExtremeCausal","GARCH",TRUE,500,20,52,10
"ExtremeCausal","GARCH",TRUE,500,20,53,16
"ExtremeCausal","GARCH",TRUE,500,20,54,17
"ExtremeCausal","GARCH",TRUE,500,20,55,9
"ExtremeCausal","GARCH",TRUE,500,20,56,17
"ExtremeCausal","GARCH",TRUE,500,20,57,15
"ExtremeCausal","GARCH",TRUE,500,20,58,8
"ExtremeCausal","GARCH",TRUE,500,20,59,84
"ExtremeCausal","GARCH",TRUE,500,20,60,10
"ExtremeCausal","GARCH",TRUE,500,20,61,15
"ExtremeCausal","GARCH",TRUE,500,20,62,27
"ExtremeCausal","GARCH",TRUE,500,20,63,107
"ExtremeCausal","GARCH",TRUE,500,20,64,10
"ExtremeCausal","GARCH",TRUE,500,20,65,18
"ExtremeCausal","GARCH",TRUE,500,20,66,10
"ExtremeCausal","GARCH",TRUE,500,20,67,13
"ExtremeCausal","GARCH",TRUE,500,20,68,43
"ExtremeCausal","GARCH",TRUE,500,20,69,11
"ExtremeCausal","GARCH",TRUE,500,20,70,14
"ExtremeCausal","GARCH",TRUE,500,20,71,26
"ExtremeCausal","GARCH",TRUE,500,20,72,10
"ExtremeCausal","GARCH",TRUE,500,20,73,10
"ExtremeCausal","GARCH",TRUE,500,20,74,74
"ExtremeCausal","GARCH",TRUE,500,20,75,11
"ExtremeCausal","GARCH",TRUE,500,20,76,14
"ExtremeCausal","GARCH",TRUE,500,20,77,9
"ExtremeCausal","GARCH",TRUE,500,20,78,7
"ExtremeCausal","GARCH",TRUE,500,20,79,16
"ExtremeCausal","GARCH",TRUE,500,20,80,11
"ExtremeCausal","GARCH",TRUE,500,20,81,14
"ExtremeCausal","GARCH",TRUE,500,20,82,15
"ExtremeCausal","GARCH",TRUE,500,20,83,55
"ExtremeCausal","GARCH",TRUE,500,20,84,19
"ExtremeCausal","GARCH",TRUE,500,20,85,8
"ExtremeCausal","GARCH",TRUE,500,20,86,80
"ExtremeCausal","GARCH",TRUE,500,20,87,14
"ExtremeCausal","GARCH",TRUE,500,20,88,9
"ExtremeCausal","GARCH",TRUE,500,20,89,12
"ExtremeCausal","GARCH",TRUE,500,20,90,4
"ExtremeCausal","GARCH",TRUE,500,20,91,18
"ExtremeCausal","GARCH",TRUE,500,20,92,4
"ExtremeCausal","GARCH",TRUE,500,20,93,95
"ExtremeCausal","GARCH",TRUE,500,20,94,9
"ExtremeCausal","GARCH",TRUE,500,20,95,14
"ExtremeCausal","GARCH",TRUE,500,20,96,14
"ExtremeCausal","GARCH",TRUE,500,20,97,95
"ExtremeCausal","GARCH",TRUE,500,20,98,12
