method,structure,heavy_tailed,n,p,replication,distance
PCMCI_GPDC,VAR,True,500,4,24,2
PCMCI_GPDC,VAR,True,500,4,25,1
PCMCI_GPDC,VAR,True,500,4,26,1
PCMCI_GPDC,VAR,True,500,4,27,2
PCMCI_GPDC,VAR,True,500,4,28,2
PCMCI_GPDC,VAR,True,500,4,29,1
PCMCI_GPDC,VAR,True,500,4,30,1
PCMCI_GPDC,VAR,True,500,4,31,2
PCMCI_GPDC,VAR,True,500,4,32,0
PCMCI_GPDC,VAR,True,500,4,33,0
PCMCI_GPDC,VAR,True,500,4,34,1
PCMCI_GPDC,VAR,True,500,4,35,0
PCMCI_GPDC,VAR,True,500,4,36,1
PCMCI_GPDC,VAR,True,500,4,37,1
PCMCI_GPDC,VAR,True,500,4,38,2
PCMCI_GPDC,VAR,True,500,4,39,1
PCMCI_GPDC,VAR,True,500,4,40,0
PCMCI_GPDC,VAR,True,500,4,41,3
PCMCI_GPDC,VAR,True,500,4,42,1
PCMCI_GPDC,VAR,True,500,4,43,1
PCMCI_GPDC,VAR,True,500,4,44,0
PCMCI_GPDC,VAR,True,500,4,45,2
PCMCI_GPDC,VAR,True,500,4,46,0
PCMCI_GPDC,VAR,True,500,4,47,1
PCMCI_GPDC,VAR,True,500,4,48,0
PCMCI_GPDC,VAR,True,500,4,49,2
PCMCI_GPDC,VAR,True,500,4,50,1
PCMCI_GPDC,VAR,True,500,4,51,1
PCMCI_GPDC,VAR,True,500,4,52,1
PCMCI_GPDC,VAR,True,500,4,53,0
PCMCI_GPDC,VAR,True,500,4,54,1
PCMCI_GPDC,VAR,True,500,4,55,0
PCMCI_GPDC,VAR,True,500,4,56,1
PCMCI_GPDC,VAR,True,500,4,57,0
PCMCI_GPDC,VAR,True,500,4,58,0
PCMCI_GPDC,VAR,True,500,4,59,1
PCMCI_GPDC,VAR,True,500,4,60,1
PCMCI_GPDC,VAR,True,500,4,61,1
PCMCI_GPDC,VAR,True,500,4,62,1
PCMCI_GPDC,VAR,True,500,4,63,0
PCMCI_GPDC,VAR,True,500,4,64,2
PCMCI_GPDC,VAR,True,500,4,65,0
PCMCI_GPDC,VAR,True,500,4,66,0
PCMCI_GPDC,VAR,True,500,4,67,0
PCMCI_GPDC,VAR,True,500,4,68,1
PCMCI_GPDC,VAR,True,500,4,69,1
PCMCI_GPDC,VAR,True,500,4,70,0
PCMCI_GPDC,VAR,True,500,4,71,2
PCMCI_GPDC,VAR,True,500,4,72,0
PCMCI_GPDC,VAR,True,500,4,73,0
PCMCI_GPDC,VAR,True,500,4,74,1
PCMCI_GPDC,VAR,True,500,4,75,0
PCMCI_GPDC,VAR,True,500,4,76,4
PCMCI_GPDC,VAR,True,500,4,77,1
PCMCI_GPDC,VAR,True,500,4,78,0
PCMCI_GPDC,VAR,True,500,4,79,1
PCMCI_GPDC,VAR,True,500,4,80,0
PCMCI_GPDC,VAR,True,500,4,81,0
PCMCI_GPDC,VAR,True,500,4,82,0
PCMCI_GPDC,VAR,True,500,4,83,3
PCMCI_GPDC,VAR,True,500,4,84,3
PCMCI_GPDC,VAR,True,500,4,85,4
PCMCI_GPDC,VAR,True,500,4,86,1
PCMCI_GPDC,VAR,True,500,4,87,4
PCMCI_GPDC,VAR,True,500,4,88,0
PCMCI_GPDC,VAR,True,500,4,89,4
PCMCI_GPDC,VAR,True,500,4,90,3
PCMCI_GPDC,VAR,True,500,4,91,2
PCMCI_GPDC,VAR,True,500,4,92,3
PCMCI_GPDC,VAR,True,500,4,93,2
PCMCI_GPDC,VAR,True,500,4,94,2
PCMCI_GPDC,VAR,True,500,4,95,1
PCMCI_GPDC,VAR,True,500,4,96,1
PCMCI_GPDC,VAR,True,500,4,97,0
PCMCI_GPDC,VAR,True,500,4,98,0
PCMCI_GPDC,VAR,True,500,4,99,2
PCMCI_GPDC,VAR,True,500,4,100,2
PCMCI_GPDC,VAR,True,500,7,1,1
PCMCI_GPDC,VAR,True,500,7,2,0
PCMCI_GPDC,VAR,True,500,7,3,6
PCMCI_GPDC,VAR,True,500,7,4,1
PCMCI_GPDC,VAR,True,500,7,5,2
PCMCI_GPDC,VAR,True,500,7,6,2
PCMCI_GPDC,VAR,True,500,7,7,6
PCMCI_GPDC,VAR,True,500,7,8,5
PCMCI_GPDC,VAR,True,500,7,9,4
PCMCI_GPDC,VAR,True,500,7,10,3
PCMCI_GPDC,VAR,True,500,7,11,4
PCMCI_GPDC,VAR,True,500,7,12,2
PCMCI_GPDC,VAR,True,500,7,13,6
PCMCI_GPDC,VAR,True,500,7,14,1
PCMCI_GPDC,VAR,True,500,7,15,5
PCMCI_GPDC,VAR,True,500,7,16,4
PCMCI_GPDC,VAR,True,500,7,17,2
PCMCI_GPDC,VAR,True,500,7,18,1
PCMCI_GPDC,VAR,True,500,7,19,3
PCMCI_GPDC,VAR,True,500,7,20,1
PCMCI_GPDC,VAR,True,500,7,21,1
PCMCI_GPDC,VAR,True,500,7,22,0
PCMCI_GPDC,VAR,True,500,7,23,5
PCMCI_GPDC,VAR,True,500,7,24,5
PCMCI_GPDC,VAR,True,500,7,25,2
PCMCI_GPDC,VAR,True,500,7,26,3
PCMCI_GPDC,VAR,True,500,7,27,0
PCMCI_GPDC,VAR,True,500,7,28,4
PCMCI_GPDC,VAR,True,500,7,29,4
PCMCI_GPDC,VAR,True,500,7,30,5
PCMCI_GPDC,VAR,True,500,7,31,6
PCMCI_GPDC,VAR,True,500,7,32,1
PCMCI_GPDC,VAR,True,500,7,33,5
PCMCI_GPDC,VAR,True,500,7,34,5
PCMCI_GPDC,VAR,True,500,7,35,7
PCMCI_GPDC,VAR,True,500,7,36,3
PCMCI_GPDC,VAR,True,500,7,37,4
PCMCI_GPDC,VAR,True,500,7,38,2
PCMCI_GPDC,VAR,True,500,7,39,4
PCMCI_GPDC,VAR,True,500,7,40,3
PCMCI_GPDC,VAR,True,500,7,41,3
PCMCI_GPDC,VAR,True,500,7,42,2
PCMCI_GPDC,VAR,True,500,7,43,7
PCMCI_GPDC,VAR,True,500,7,44,4
PCMCI_GPDC,VAR,True,500,7,45,5
PCMCI_GPDC,VAR,True,500,7,46,1
PCMCI_GPDC,VAR,True,500,7,47,2
PCMCI_GPDC,VAR,True,500,7,48,3
PCMCI_GPDC,VAR,True,500,7,49,6
PCMCI_GPDC,VAR,True,500,7,50,4
PCMCI_GPDC,VAR,True,500,7,51,5
PCMCI_GPDC,VAR,True,500,7,52,5
PCMCI_GPDC,VAR,True,500,7,53,3
PCMCI_GPDC,VAR,True,500,7,54,2
PCMCI_GPDC,VAR,True,500,7,55,2
PCMCI_GPDC,VAR,True,500,7,56,5
PCMCI_GPDC,VAR,True,500,7,57,2
PCMCI_GPDC,VAR,True,500,7,58,8
PCMCI_GPDC,VAR,True,500,7,59,3
PCMCI_GPDC,VAR,True,500,7,60,1
PCMCI_GPDC,VAR,True,500,7,61,1
PCMCI_GPDC,VAR,True,500,7,62,4
PCMCI_GPDC,VAR,True,500,7,63,2
PCMCI_GPDC,VAR,True,500,7,64,0
PCMCI_GPDC,VAR,True,500,7,65,6
PCMCI_GPDC,VAR,True,500,7,66,10
PCMCI_GPDC,VAR,True,500,7,67,5
PCMCI_GPDC,VAR,True,500,7,68,3
PCMCI_GPDC,VAR,True,500,7,69,4
PCMCI_GPDC,VAR,True,500,7,70,1
PCMCI_GPDC,VAR,True,500,7,71,1
PCMCI_GPDC,VAR,True,500,7,72,4
PCMCI_GPDC,VAR,True,500,7,73,1
PCMCI_GPDC,VAR,True,500,7,74,9
PCMCI_GPDC,VAR,True,500,7,75,4
PCMCI_GPDC,VAR,True,500,7,76,2
PCMCI_GPDC,VAR,True,500,7,77,3
PCMCI_GPDC,VAR,True,500,7,78,3
PCMCI_GPDC,VAR,True,500,7,79,3
PCMCI_GPDC,VAR,True,500,7,80,2
PCMCI_GPDC,VAR,True,500,7,81,3
PCMCI_GPDC,VAR,True,500,7,82,4
PCMCI_GPDC,VAR,True,500,7,83,2
PCMCI_GPDC,VAR,True,500,7,84,7
PCMCI_GPDC,VAR,True,500,7,85,3
PCMCI_GPDC,VAR,True,500,7,86,4
PCMCI_GPDC,VAR,True,500,7,87,2
PCMCI_GPDC,VAR,True,500,7,88,4
PCMCI_GPDC,VAR,True,500,7,89,3
PCMCI_GPDC,VAR,True,500,7,90,4
PCMCI_GPDC,VAR,True,500,7,91,3
PCMCI_GPDC,VAR,True,500,7,92,2
PCMCI_GPDC,VAR,True,500,7,93,2
PCMCI_GPDC,VAR,True,500,7,94,0
PCMCI_GPDC,VAR,True,500,7,95,5
PCMCI_GPDC,VAR,True,500,7,96,2
PCMCI_GPDC,VAR,True,500,7,97,3
PCMCI_GPDC,VAR,True,500,7,98,3
PCMCI_GPDC,VAR,True,500,7,99,3
PCMCI_GPDC,VAR,True,500,7,100,4
