"method","structure","heavy_tailed","n","p","replication","distance"
"ExtremeCausal","GARCH",FALSE,500,7,18,4
"ExtremeCausal","GARCH",FALSE,500,7,19,1
"ExtremeCausal","GARCH",FALSE,500,7,20,3
"ExtremeCausal","GARCH",FALSE,500,7,21,2
"ExtremeCausal","GARCH",FALSE,500,7,22,6
"ExtremeCausal","GARCH",FALSE,500,7,23,6
"ExtremeCausal","GARCH",FALSE,500,7,24,6
"ExtremeCausal","GARCH",FALSE,500,7,25,2
"ExtremeCausal","GARCH",FALSE,500,7,26,3
"ExtremeCausal","GARCH",FALSE,500,7,27,5
"ExtremeCausal","GARCH",FALSE,500,7,28,5
"ExtremeCausal","GARCH",FALSE,500,7,29,3
"ExtremeCausal","GARCH",FALSE,500,7,30,4
"ExtremeCausal","GARCH",FALSE,500,7,31,4
"ExtremeCausal","GARCH",FALSE,500,7,32,6
"ExtremeCausal","GARCH",FALSE,500,7,33,2
"ExtremeCausal","GARCH",FALSE,500,7,34,8
"ExtremeCausal","GARCH",FALSE,500,7,35,5
"ExtremeCausal","GARCH",FALSE,500,7,36,3
"ExtremeCausal","GARCH",FALSE,500,7,37,4
"ExtremeCausal","GARCH",FALSE,500,7,38,4
"ExtremeCausal","GARCH",FALSE,500,7,39,5
"ExtremeCausal","GARCH",FALSE,500,7,40,5
"ExtremeCausal","GARCH",FALSE,500,7,41,2
"ExtremeCausal","GARCH",FALSE,500,7,42,2
"ExtremeCausal","GARCH",FALSE,500,7,43,7
"ExtremeCausal","GARCH",FALSE,500,7,44,6
"ExtremeCausal","GARCH",FALSE,500,7,45,4
"ExtremeCausal","GARCH",FALSE,500,7,46,7
"ExtremeCausal","GARCH",FALSE,500,7,47,3
"ExtremeCausal","GARCH",FALSE,500,7,48,2
"ExtremeCausal","GARCH",FALSE,500,7,49,1
"ExtremeCausal","GARCH",FALSE,500,7,50,4
"ExtremeCausal","GARCH",FALSE,500,7,51,8
"ExtremeCausal","GARCH",FALSE,500,7,52,4
"ExtremeCausal","GARCH",FALSE,500,7,53,2
"ExtremeCausal","GARCH",FALSE,500,7,54,4
"ExtremeCausal","GARCH",FALSE,500,7,55,4
"ExtremeCausal","GARCH",FALSE,500,7,56,4
"ExtremeCausal","GARCH",FALSE,500,7,57,5
"ExtremeCausal","GARCH",FALSE,500,7,58,7
"ExtremeCausal","GARCH",FALSE,500,7,59,2
"ExtremeCausal","GARCH",FALSE,500,7,60,8
"ExtremeCausal","GARCH",FALSE,500,7,61,2
"ExtremeCausal","GARCH",FALSE,500,7,62,4
"ExtremeCausal","GARCH",FALSE,500,7,63,5
"ExtremeCausal","GARCH",FALSE,500,7,64,5
"ExtremeCausal","GARCH",FALSE,500,7,65,7
"ExtremeCausal","GARCH",FALSE,500,7,66,5
"ExtremeCausal","GARCH",FALSE,500,7,67,4
"ExtremeCausal","GARCH",FALSE,500,7,68,2
