method,structure,heavy_tailed,n,p,replication,distance
PCMCI_Cor,GARCH,False,500,4,12,3
PCMCI_Cor,GARCH,False,500,4,13,4
PCMCI_Cor,GARCH,False,500,4,14,1
PCMCI_Cor,GARCH,False,500,4,15,3
PCMCI_Cor,GARCH,False,500,4,16,5
PCMCI_Cor,GARCH,False,500,4,17,4
PCMCI_Cor,GARCH,False,500,4,18,6
PCMCI_Cor,GARCH,False,500,4,19,3
PCMCI_Cor,GARCH,False,500,4,20,3
PCMCI_Cor,GARCH,False,500,4,21,8
PCMCI_Cor,GARCH,False,500,4,22,5
PCMCI_Cor,GARCH,False,500,4,23,2
PCMCI_Cor,GARCH,False,500,4,24,4
PCMCI_Cor,GARCH,False,500,4,25,6
PCMCI_Cor,GARCH,False,500,4,26,5
PCMCI_Cor,GARCH,False,500,4,27,7
PCMCI_Cor,GARCH,False,500,4,28,3
PCMCI_Cor,GARCH,False,500,4,29,3
PCMCI_Cor,GARCH,False,500,4,30,4
PCMCI_Cor,GARCH,False,500,4,31,5
PCMCI_Cor,GARCH,False,500,4,32,2
PCMCI_Cor,GARCH,False,500,4,33,3
PCMCI_Cor,GARCH,False,500,4,34,1
PCMCI_Cor,GARCH,False,500,4,35,4
PCMCI_Cor,GARCH,False,500,4,36,3
PCMCI_Cor,GARCH,False,500,4,37,4
PCMCI_Cor,GARCH,False,500,4,38,0
PCMCI_Cor,GARCH,False,500,4,39,5
PCMCI_Cor,GARCH,False,500,4,40,4
PCMCI_Cor,GARCH,False,500,4,41,5
PCMCI_Cor,GARCH,False,500,4,42,4
PCMCI_Cor,GARCH,False,500,4,43,3
PCMCI_Cor,GARCH,False,500,4,44,5
PCMCI_Cor,GARCH,False,500,4,45,7
PCMCI_Cor,GARCH,False,500,4,46,5
PCMCI_Cor,GARCH,False,500,4,47,2
PCMCI_Cor,GARCH,False,500,4,48,4
PCMCI_Cor,GARCH,False,500,4,49,5
PCMCI_Cor,GARCH,False,500,4,50,3
PCMCI_Cor,GARCH,False,500,4,51,3
PCMCI_Cor,GARCH,False,500,4,52,5
PCMCI_Cor,GARCH,False,500,4,53,5
PCMCI_Cor,GARCH,False,500,4,54,3
PCMCI_Cor,GARCH,False,500,4,55,2
PCMCI_Cor,GARCH,False,500,4,56,1
PCMCI_Cor,GARCH,False,500,4,57,4
PCMCI_Cor,GARCH,False,500,4,58,3
PCMCI_Cor,GARCH,False,500,4,59,4
PCMCI_Cor,GARCH,False,500,4,60,8
PCMCI_Cor,GARCH,False,500,4,61,2
PCMCI_Cor,GARCH,False,500,4,62,6
PCMCI_Cor,GARCH,False,500,4,63,2
PCMCI_Cor,GARCH,False,500,4,64,5
PCMCI_Cor,GARCH,False,500,4,65,6
PCMCI_Cor,GARCH,False,500,4,66,4
PCMCI_Cor,GARCH,False,500,4,67,3
PCMCI_Cor,GARCH,False,500,4,68,3
PCMCI_Cor,GARCH,False,500,4,69,2
PCMCI_Cor,GARCH,False,500,4,70,3
PCMCI_Cor,GARCH,False,500,4,71,5
PCMCI_Cor,GARCH,False,500,4,72,3
PCMCI_Cor,GARCH,False,500,4,73,3
PCMCI_Cor,GARCH,False,500,4,74,4
PCMCI_Cor,GARCH,False,500,4,75,4
PCMCI_Cor,GARCH,False,500,4,76,4
PCMCI_Cor,GARCH,False,500,4,77,3
PCMCI_Cor,GARCH,False,500,4,78,4
PCMCI_Cor,GARCH,False,500,4,79,7
PCMCI_Cor,GARCH,False,500,4,80,3
PCMCI_Cor,GARCH,False,500,4,81,4
PCMCI_Cor,GARCH,False,500,4,82,3
PCMCI_Cor,GARCH,False,500,4,83,3
PCMCI_Cor,GARCH,False,500,4,84,5
PCMCI_Cor,GARCH,False,500,4,85,6
PCMCI_Cor,GARCH,False,500,4,86,1
PCMCI_Cor,GARCH,False,500,4,87,6
PCMCI_Cor,GARCH,False,500,4,88,2
PCMCI_Cor,GARCH,False,500,4,89,4
PCMCI_Cor,GARCH,False,500,4,90,4
PCMCI_Cor,GARCH,False,500,4,91,3
PCMCI_Cor,GARCH,False,500,4,92,4
PCMCI_Cor,GARCH,False,500,4,93,3
PCMCI_Cor,GARCH,False,500,4,94,4
PCMCI_Cor,GARCH,False,500,4,95,3
PCMCI_Cor,GARCH,False,500,4,96,4
PCMCI_Cor,GARCH,False,500,4,97,3
PCMCI_Cor,GARCH,False,500,4,98,5
PCMCI_Cor,GARCH,False,500,4,99,5
PCMCI_Cor,GARCH,False,500,4,100,6
PCMCI_Cor,GARCH,False,500,7,1,7
PCMCI_Cor,GARCH,False,500,7,2,13
PCMCI_Cor,GARCH,False,500,7,3,9
PCMCI_Cor,GARCH,False,500,7,4,14
PCMCI_Cor,GARCH,False,500,7,5,6
PCMCI_Cor,GARCH,False,500,7,6,11
PCMCI_Cor,GARCH,False,500,7,7,9
PCMCI_Cor,GARCH,False,500,7,8,7
PCMCI_Cor,GARCH,False,500,7,9,11
PCMCI_Cor,GARCH,False,500,7,10,8
PCMCI_Cor,GARCH,False,500,7,11,9
PCMCI_Cor,GARCH,False,500,7,12,11
PCMCI_Cor,GARCH,False,500,7,13,11
PCMCI_Cor,GARCH,False,500,7,14,10
PCMCI_Cor,GARCH,False,500,7,15,11
PCMCI_Cor,GARCH,False,500,7,16,12
PCMCI_Cor,GARCH,False,500,7,17,8
PCMCI_Cor,GARCH,False,500,7,18,12
PCMCI_Cor,GARCH,False,500,7,19,17
PCMCI_Cor,GARCH,False,500,7,20,16
PCMCI_Cor,GARCH,False,500,7,21,11
PCMCI_Cor,GARCH,False,500,7,22,7
PCMCI_Cor,GARCH,False,500,7,23,11
PCMCI_Cor,GARCH,False,500,7,24,10
PCMCI_Cor,GARCH,False,500,7,25,11
PCMCI_Cor,GARCH,False,500,7,26,10
PCMCI_Cor,GARCH,False,500,7,27,6
PCMCI_Cor,GARCH,False,500,7,28,13
PCMCI_Cor,GARCH,False,500,7,29,14
PCMCI_Cor,GARCH,False,500,7,30,10
PCMCI_Cor,GARCH,False,500,7,31,13
PCMCI_Cor,GARCH,False,500,7,32,6
PCMCI_Cor,GARCH,False,500,7,33,15
PCMCI_Cor,GARCH,False,500,7,34,14
PCMCI_Cor,GARCH,False,500,7,35,6
PCMCI_Cor,GARCH,False,500,7,36,9
PCMCI_Cor,GARCH,False,500,7,37,9
PCMCI_Cor,GARCH,False,500,7,38,10
PCMCI_Cor,GARCH,False,500,7,39,13
PCMCI_Cor,GARCH,False,500,7,40,5
PCMCI_Cor,GARCH,False,500,7,41,10
PCMCI_Cor,GARCH,False,500,7,42,11
PCMCI_Cor,GARCH,False,500,7,43,11
PCMCI_Cor,GARCH,False,500,7,44,9
PCMCI_Cor,GARCH,False,500,7,45,13
PCMCI_Cor,GARCH,False,500,7,46,6
PCMCI_Cor,GARCH,False,500,7,47,10
PCMCI_Cor,GARCH,False,500,7,48,12
PCMCI_Cor,GARCH,False,500,7,49,12
PCMCI_Cor,GARCH,False,500,7,50,14
PCMCI_Cor,GARCH,False,500,7,51,8
PCMCI_Cor,GARCH,False,500,7,52,12
PCMCI_Cor,GARCH,False,500,7,53,14
PCMCI_Cor,GARCH,False,500,7,54,13
PCMCI_Cor,GARCH,False,500,7,55,11
PCMCI_Cor,GARCH,False,500,7,56,14
PCMCI_Cor,GARCH,False,500,7,57,9
PCMCI_Cor,GARCH,False,500,7,58,4
PCMCI_Cor,GARCH,False,500,7,59,9
PCMCI_Cor,GARCH,False,500,7,60,9
PCMCI_Cor,GARCH,False,500,7,61,10
PCMCI_Cor,GARCH,False,500,7,62,9
PCMCI_Cor,GARCH,False,500,7,63,9
PCMCI_Cor,GARCH,False,500,7,64,11
PCMCI_Cor,GARCH,False,500,7,65,18
PCMCI_Cor,GARCH,False,500,7,66,14
PCMCI_Cor,GARCH,False,500,7,67,10
PCMCI_Cor,GARCH,False,500,7,68,9
PCMCI_Cor,GARCH,False,500,7,69,8
PCMCI_Cor,GARCH,False,500,7,70,9
PCMCI_Cor,GARCH,False,500,7,71,11
PCMCI_Cor,GARCH,False,500,7,72,9
PCMCI_Cor,GARCH,False,500,7,73,14
PCMCI_Cor,GARCH,False,500,7,74,8
PCMCI_Cor,GARCH,False,500,7,75,11
PCMCI_Cor,GARCH,False,500,7,76,13
PCMCI_Cor,GARCH,False,500,7,77,7
PCMCI_Cor,GARCH,False,500,7,78,13
PCMCI_Cor,GARCH,False,500,7,79,8
PCMCI_Cor,GARCH,False,500,7,80,14
PCMCI_Cor,GARCH,False,500,7,81,8
PCMCI_Cor,GARCH,False,500,7,82,5
PCMCI_Cor,GARCH,False,500,7,83,15
PCMCI_Cor,GARCH,False,500,7,84,9
PCMCI_Cor,GARCH,False,500,7,85,8
PCMCI_Cor,GARCH,False,500,7,86,10
PCMCI_Cor,GARCH,False,500,7,87,6
PCMCI_Cor,GARCH,False,500,7,88,5
PCMCI_Cor,GARCH,False,500,7,89,11
PCMCI_Cor,GARCH,False,500,7,90,13
PCMCI_Cor,GARCH,False,500,7,91,12
PCMCI_Cor,GARCH,False,500,7,92,7
PCMCI_Cor,GARCH,False,500,7,93,11
PCMCI_Cor,GARCH,False,500,7,94,12
PCMCI_Cor,GARCH,False,500,7,95,13
PCMCI_Cor,GARCH,False,500,7,96,11
PCMCI_Cor,GARCH,False,500,7,97,10
PCMCI_Cor,GARCH,False,500,7,98,9
PCMCI_Cor,GARCH,False,500,7,99,12
PCMCI_Cor,GARCH,False,500,7,100,12
PCMCI_Cor,GARCH,False,500,10,1,16
PCMCI_Cor,GARCH,False,500,10,2,31
PCMCI_Cor,GARCH,False,500,10,3,12
PCMCI_Cor,GARCH,False,500,10,4,18
PCMCI_Cor,GARCH,False,500,10,5,21
PCMCI_Cor,GARCH,False,500,10,6,17
PCMCI_Cor,GARCH,False,500,10,7,19
PCMCI_Cor,GARCH,False,500,10,8,25
PCMCI_Cor,GARCH,False,500,10,9,24
PCMCI_Cor,GARCH,False,500,10,10,18
PCMCI_Cor,GARCH,False,500,10,11,13
PCMCI_Cor,GARCH,False,500,10,12,18
PCMCI_Cor,GARCH,False,500,10,13,21
PCMCI_Cor,GARCH,False,500,10,14,15
PCMCI_Cor,GARCH,False,500,10,15,22
PCMCI_Cor,GARCH,False,500,10,16,22
PCMCI_Cor,GARCH,False,500,10,17,13
PCMCI_Cor,GARCH,False,500,10,18,15
PCMCI_Cor,GARCH,False,500,10,19,20
PCMCI_Cor,GARCH,False,500,10,20,27
PCMCI_Cor,GARCH,False,500,10,21,28
PCMCI_Cor,GARCH,False,500,10,22,22
PCMCI_Cor,GARCH,False,500,10,23,20
PCMCI_Cor,GARCH,False,500,10,24,21
PCMCI_Cor,GARCH,False,500,10,25,19
PCMCI_Cor,GARCH,False,500,10,26,18
PCMCI_Cor,GARCH,False,500,10,27,20
PCMCI_Cor,GARCH,False,500,10,28,23
PCMCI_Cor,GARCH,False,500,10,29,22
PCMCI_Cor,GARCH,False,500,10,30,22
PCMCI_Cor,GARCH,False,500,10,31,22
PCMCI_Cor,GARCH,False,500,10,32,23
PCMCI_Cor,GARCH,False,500,10,33,16
PCMCI_Cor,GARCH,False,500,10,34,21
PCMCI_Cor,GARCH,False,500,10,35,12
PCMCI_Cor,GARCH,False,500,10,36,19
PCMCI_Cor,GARCH,False,500,10,37,24
PCMCI_Cor,GARCH,False,500,10,38,25
PCMCI_Cor,GARCH,False,500,10,39,25
PCMCI_Cor,GARCH,False,500,10,40,17
PCMCI_Cor,GARCH,False,500,10,41,16
PCMCI_Cor,GARCH,False,500,10,42,20
PCMCI_Cor,GARCH,False,500,10,43,21
PCMCI_Cor,GARCH,False,500,10,44,20
PCMCI_Cor,GARCH,False,500,10,45,21
PCMCI_Cor,GARCH,False,500,10,46,23
PCMCI_Cor,GARCH,False,500,10,47,14
PCMCI_Cor,GARCH,False,500,10,48,17
PCMCI_Cor,GARCH,False,500,10,49,16
PCMCI_Cor,GARCH,False,500,10,50,22
